Id,Sales
6127,-7252.691
6128,-7488.8604
6129,-2761.2441
6130,-9249.216
6131,-4126.4365
6132,-4399.25
6133,614.88684
6134,-6275.1807
6135,-9292.385
6136,-5572.7573
6137,-4473.522
6138,-9556.892
6139,-2900.5305
6140,-2936.966
6141,-2723.173
6142,-9244.91
6143,-2343.927
6144,-1597.9353
6145,-1833.2047
6146,377.39172
6147,-1431.9019
6148,-9036.165
6149,-7256.578
6150,-899.0407
6151,-9089.496
6152,-1625.8538
6153,-4843.1816
6154,-1600.5287
6155,-4073.4658
6156,-3258.817
6157,-8156.689
6158,-8560.399
6159,-10607.31
6160,-8323.922
6161,-3891.4692
6162,-9767.231
6163,-3273.6897
6164,-2411.1658
6165,-7330.672
6166,-3553.5598
6167,-4531.89
6168,-3940.4263
6169,-5416.7725
6170,-10807.634
6171,-10830.749
6172,-228.20601
6173,-6084.959
6174,-4500.758
6175,-1966.8816
6176,-3084.4573
6177,-7400.2886
6178,-4333.356
6179,-3968.971
6180,-7510.1855
6181,-2528.7163
6182,-6856.086
6183,4402.696
6184,-4271.4355
6185,-918.0108
6186,-10716.319
6187,-8352.362
6188,-3929.2615
6189,-7802.7695
6190,-3212.41
6191,-3180.6143
6192,-11797.856
6193,-1284.7782
6194,-2999.1177
6195,-3599.8313
6196,-3778.5076
6197,4953.7373
6198,-9675.024
6199,-7796.623
6200,-1418.7816
6201,-6658.004
6202,4514.494
6203,-11853.929
6204,-4501.983
6205,-8170.72
6206,1075.6771
6207,-392.58063
6208,-10501.173
6209,-9938.696
6210,-2943.5496
6211,-3216.245
6212,-9684.804
6213,-3542.884
6214,5407.648
6215,-1698.6208
6216,-8345.304
6217,-6187.126
6218,-2456.002
6219,-5763.7363
6220,1620.5636
6221,-2256.7769
6222,-2258.4434
6223,-9397.282
6224,-1602.6515
6225,-2645.556
6226,-9602.342
6227,-5462.907
6228,-4768.2876
6229,-9862.804
6230,-8323.791
6231,-9078.976
6232,-4231.9956
6233,-9346.728
6234,-9756.037
6235,8853.998
6236,-6121.63
6237,-11463.431
6238,-8988.533
6239,-6057.0693
6240,-1321.2498
6241,-9817.871
6242,-5161.5923
6243,-8095.305
6244,-5166.3604
6245,-3409.2424
6246,-3403.2466
6247,-9380.213
6248,-7876.0225
6249,-57.10049
6250,-3345.8413
6251,-6450.4766
6252,-5611.3716
6253,-4328.836
6254,-5678.2075
6255,-10834.037
6256,-5304.9263
6257,-9634.511
6258,-6984.8726
6259,-9789.007
6260,-10550.796
6261,-8866.094
6262,-1997.9712
6263,-8759.932
6264,-3978.7493
6265,3798.112
6266,-6223.6084
6267,-7596.8516
6268,-7159.7075
6269,-2878.0283
6270,837.08795
6271,-8668.869
6272,-9807.027
6273,-4665.218
6274,-4979.1387
6275,-1894.4803
6276,-2412.0366
6277,-5178.561
6278,-9018.309
6279,-5738.063
6280,-4751.6953
6281,-8210.0
6282,-3438.6655
6283,-4397.396
6284,-7288.9897
6285,3049.836
6286,52.59996
6287,-11140.2
6288,-9026.039
6289,-7018.4883
6290,-2533.3938
6291,-10438.424
6292,-6065.1816
6293,-2936.0474
6294,-3274.9934
6295,-10985.287
6296,-8904.977
6297,-9785.582
6298,-4580.2065
6299,-5166.6216
6300,-2978.8093
6301,-5859.9185
6302,-5774.6274
6303,-4671.313
6304,-9252.207
6305,-4437.951
6306,-8679.824
6307,-8378.067
6308,2191.994
6309,-10326.529
6310,-1898.303
6311,-5031.0884
6312,3266.4885
6313,-4941.0654
6314,-1950.0476
6315,-5761.3213
6316,-9652.846
6317,-3611.378
6318,-6043.3545
6319,-7202.6455
6320,8267.851
6321,-2560.2422
6322,-2650.0693
6323,-5351.9854
6324,-2651.7114
6325,-5478.073
6326,-5069.1636
6327,-1795.0944
6328,-3799.248
6329,-7844.5415
6330,-4180.9385
6331,-8879.357
6332,10232.094
6333,-3047.1182
6334,-6716.9224
6335,-1468.9813
6336,-630.11847
6337,-9905.369
6338,-6321.38
6339,-996.92017
6340,-3515.7302
6341,-3701.3835
6342,-2404.1812
6343,3303.1096
6344,-8510.627
6345,-9653.874
6346,-2956.2979
6347,-8754.202
6348,-4471.6387
6349,-11771.495
6350,-3804.4834
6351,314.95706
6352,-15485.9375
6353,-2561.5955
6354,-1965.2411
6355,-9437.642
6356,-4409.8413
6357,-6355.4414
6358,-3959.5303
6359,-333.01404
6360,9844.428
6361,-401.14038
6362,-3821.3608
6363,-8922.709
6364,-10370.918
6365,-3552.6052
6366,-2228.6375
6367,-237.70615
6368,-8172.887
6369,-5124.854
6370,-4286.2437
6371,-9265.214
6372,-1966.1321
6373,3543.1592
6374,-11720.261
6375,-8957.97
6376,-9117.528
6377,-9329.081
6378,-3564.095
6379,-857.49884
6380,-6200.5854
6381,-10991.918
6382,-7600.4976
6383,-7457.574
6384,-8617.968
6385,-10637.189
6386,-10842.979
6387,-11468.78
6388,-12662.923
6389,-9753.489
6390,-13443.765
6391,-9429.456
6392,-10149.667
6393,-6975.4736
6394,-8672.549
6395,-11315.598
6396,-9771.353
6397,-7973.918
6398,-12085.421
6399,-12663.003
6400,-8542.784
6401,-4493.4097
6402,-12149.869
6403,-10714.446
6404,-8002.2666
6405,-6922.9897
6406,-14576.393
6407,-12126.353
6408,-8964.798
6409,-6546.28
6410,-9836.313
6411,-13172.064
6412,-9011.638
6413,497.405
6414,-10734.854
6415,-7107.957
6416,-11259.592
6417,-10193.107
6418,-11012.288
6419,-11576.619
6420,-14020.395
6421,-13458.902
6422,-11617.778
6423,-10281.934
6424,-14711.663
6425,-10375.2705
6426,-10433.561
6427,-11359.125
6428,-11904.178
6429,-7707.1504
6430,-8805.1875
6431,-10101.099
6432,-13987.871
6433,-7336.0024
6434,-7475.7354
6435,-6397.7544
6436,-7618.846
6437,-10681.884
6438,-10784.951
6439,-9907.167
6440,-5939.2417
6441,-11679.999
6442,-13678.276
6443,-10028.75
6444,-7520.9473
6445,-12856.878
6446,-13834.598
6447,-8922.133
6448,-11000.474
6449,-9927.441
6450,-10918.541
6451,-10992.401
6452,-10395.133
6453,-14020.818
6454,-11059.343
6455,-8511.228
6456,-12505.171
6457,-13538.477
6458,-11108.46
6459,-8630.88
6460,-6723.5947
6461,-11185.074
6462,-12222.241
6463,-11594.46
6464,-11130.306
6465,-9551.941
6466,-11937.569
6467,-8004.0737
6468,-11549.923
6469,-9571.933
6470,-1679.0763
6471,-14864.098
6472,-10985.261
6473,-8149.787
6474,-12283.027
6475,-9934.349
6476,-8501.623
6477,-11062.8125
6478,-9842.254
6479,-9649.531
6480,-11040.801
6481,-11734.868
6482,-11941.6455
6483,-2485.859
6484,-2289.688
6485,-12188.103
6486,-5638.64
6487,-13102.821
6488,-11747.288
6489,-12838.148
6490,-13979.495
6491,-12808.281
6492,-8415.652
6493,-12524.449
6494,-12063.444
6495,-14028.092
6496,-11449.745
6497,-11832.87
6498,-9618.384
6499,-11105.007
6500,-11476.754
6501,-12317.586
6502,-10884.563
6503,-11333.939
6504,-9123.64
6505,-909.6646
6506,-8719.586
6507,-9894.373
6508,-13724.875
6509,-11257.304
6510,-10924.3955
6511,-12195.212
6512,-12558.228
6513,-5771.176
6514,-12472.558
6515,-5659.6978
6516,-9340.1875
6517,-6940.3403
6518,-7574.2856
6519,-12020.493
6520,-7973.7285
6521,-8247.296
6522,-10295.585
6523,-14462.508
6524,-12015.134
6525,-10294.85
6526,-13161.286
6527,-12233.044
6528,-1351.1603
6529,-9207.363
6530,-10008.894
6531,-8436.571
6532,-9314.322
6533,-13409.671
6534,-9152.032
6535,-8987.941
6536,-10376.446
6537,-10505.04
6538,-3963.5398
6539,-10726.06
6540,-6759.3745
6541,-13658.942
6542,-13459.054
6543,-9596.585
6544,-12758.361
6545,-12210.277
6546,-9526.723
6547,-7918.9434
6548,-5989.3647
6549,-9608.853
6550,-4451.301
6551,-9710.282
6552,-9467.834
6553,-5514.6895
6554,-6572.3496
6555,-7333.8975
6556,-11768.635
6557,-4115.467
6558,-8316.514
6559,-6434.164
6560,-11612.449
6561,-10952.378
6562,-14417.912
6563,-487.5008
6564,-339.72232
6565,-11638.847
6566,-10633.214
6567,-6044.706
6568,-12652.261
6569,-8378.272
6570,-11003.471
6571,-6460.021
6572,-8977.101
6573,-11400.969
6574,-11484.495
6575,-5893.0034
6576,-5401.276
6577,-9325.807
6578,-9737.86
6579,-7884.802
6580,-1491.3931
6581,-10091.343
6582,-6550.0264
6583,-9554.118
6584,-14469.612
6585,-5407.8525
6586,-5929.6533
6587,-13594.062
6588,-15181.43
6589,-8500.0
6590,-12876.524
6591,-9623.031
6592,-9633.023
6593,-12146.051
6594,-7568.948
6595,-12122.947
6596,-10846.192
6597,-9558.007
6598,1234.7888
6599,-2190.0422
6600,-8476.215
6601,-15434.262
6602,-1853.348
6603,-9489.021
6604,-1287.5667
6605,-8927.64
6606,-12892.1045
6607,-11401.404
6608,-13530.635
6609,-11809.673
6610,-6227.4736
6611,-6642.6494
6612,-8982.854
6613,-11515.037
6614,-6066.227
6615,-11589.224
6616,-12921.586
6617,-11671.676
6618,-11510.736
6619,-9326.786
6620,-14802.66
6621,-10898.678
6622,-8826.068
6623,-13656.844
6624,-10324.526
6625,-9988.523
6626,-8357.839
6627,-14058.938
6628,-12403.703
6629,-11981.823
6630,-8475.582
6631,-5636.138
6632,-11109.922
6633,-12310.537
6634,-7653.4653
6635,-9695.888
6636,-14979.194
6637,-10764.82
6638,-9079.826
6639,-7723.1074
6640,-12989.436
6641,-12019.788
6642,-8595.201
6643,-6280.9478
6644,-12763.761
6645,-5970.3916
6646,-8917.679
6647,-11032.895
6648,-12857.541
6649,-13799.433
6650,-10114.692
6651,-11410.376
6652,-9767.467
6653,-12243.305
6654,-6608.8496
6655,-11814.741
6656,-11069.278
6657,-8443.535
6658,-14789.226
6659,-11727.112
6660,-10539.306
6661,-8642.126
6662,-12853.03
6663,-9941.428
6664,-10087.951
6665,-9346.713
6666,-10361.894
6667,-11513.411
6668,-10837.003
6669,-7364.544
6670,-10294.28
6671,-13273.026
6672,-3791.7124
6673,-10861.716
6674,-10009.157
6675,-10725.1045
6676,-15154.177
6677,-9698.187
6678,-8200.726
6679,-4474.4746
6680,-11170.099
6681,-10750.587
6682,-11376.611
6683,-12796.216
6684,-12246.567
6685,-14224.7705
6686,-9238.635
6687,-11335.35
6688,-13154.749
6689,-9255.297
6690,-9967.026
6691,-10861.697
6692,-10693.256
6693,-12564.229
6694,-9260.645
6695,-12356.193
6696,-12915.87
6697,-2872.0845
6698,-13697.844
6699,-14899.663
6700,-10201.4795
6701,-9068.243
6702,-14986.868
6703,-7159.088
6704,-11060.669
6705,-9869.24
6706,-8661.872
6707,-10841.399
6708,-10184.567
6709,-12052.102
6710,-10727.599
6711,-15255.527
6712,-8533.426
6713,-11015.51
6714,-12207.505
6715,-9787.588
6716,-12233.098
6717,-11700.629
6718,-10294.833
6719,-9286.711
6720,-10297.696
6721,-10562.083
6722,-10703.532
6723,-11485.704
6724,-8645.93
6725,-9613.434
6726,-14156.552
6727,-8798.267
6728,-7206.5127
6729,-10958.761
6730,-7261.2725
6731,-8325.315
6732,-12524.962
6733,-12992.42
6734,-10877.385
6735,-11063.434
6736,-8014.3936
6737,-5797.206
6738,-11655.817
6739,-14363.706
6740,-6586.491
6741,-11974.536
6742,-8162.1284
6743,-8941.862
6744,-11990.408
6745,-11311.127
6746,-13737.456
6747,-4560.0864
6748,-6906.7056
6749,-14254.084
6750,-7069.5195
6751,-10908.335
6752,-10614.69
6753,-9264.317
6754,-9049.962
6755,-10605.779
6756,-11106.071
6757,-11246.201
6758,-12417.69
6759,-10218.878
6760,-11414.956
6761,-11205.605
6762,-7928.197
6763,-10222.218
6764,-9487.514
6765,-9750.435
6766,-12209.779
6767,-10708.77
6768,-14438.032
6769,-9370.342
6770,-7696.6694
6771,-14565.63
6772,-13810.979
6773,-5610.3037
6774,-8233.925
6775,-10996.985
6776,-4456.5625
6777,-12296.211
6778,-14615.0625
6779,-8987.576
6780,4094.6018
6781,-9705.679
6782,-8006.581
6783,381.5912
6784,-12739.299
6785,-5603.705
6786,-10718.717
6787,-13648.174
6788,-12484.514
6789,-9167.773
6790,890.2737
6791,-14103.3545
6792,-9198.696
6793,-8241.875
6794,-10008.703
6795,-11040.99
6796,-6746.8706
6797,-9251.392
6798,-8931.527
6799,-13378.469
6800,-11826.808
6801,-10983.479
6802,-10656.977
6803,-10127.883
6804,-9759.018
6805,-11218.368
6806,-8508.545
6807,-9909.882
6808,-10061.673
6809,-8782.037
6810,-13850.868
6811,-7050.613
6812,-14231.901
6813,-10147.154
6814,-10018.731
6815,-7513.9736
6816,-10644.987
6817,-6064.83
6818,-9792.224
6819,-9713.758
6820,-15070.728
6821,-6078.0015
6822,-4926.6055
6823,-7453.65
6824,-10440.181
6825,-12863.828
6826,-7541.301
6827,-14442.362
6828,-12523.536
6829,-10386.007
6830,-6169.4297
6831,-12074.517
6832,-9331.203
6833,-8356.316
6834,-9584.116
6835,-11114.9795
6836,-8111.718
6837,-8638.162
6838,-16483.068
6839,-8739.714
6840,-12712.449
6841,-3934.3694
6842,-11431.634
6843,-8217.849
6844,-8201.402
6845,-11315.504
6846,-9498.335
6847,-9351.941
6848,-8375.166
6849,-11147.74
6850,-11547.414
6851,-11877.597
6852,-6081.4717
6853,-418.28336
6854,-12402.827
6855,-5259.1074
6856,-7636.706
6857,-11494.306
6858,-9591.752
6859,-7096.6523
6860,-8265.41
6861,-10310.828
6862,-8388.337
6863,-12243.97
6864,-12679.848
6865,-10925.235
6866,-14811.875
6867,-3769.4456
6868,-10674.525
6869,-9359.817
6870,-8861.803
6871,-11938.369
6872,-3115.9766
6873,-15073.779
6874,-10903.639
6875,-7277.831
6876,-11526.095
6877,-11846.924
6878,-11580.93
6879,-14589.09
6880,-9988.099
6881,-5363.8765
6882,-11975.744
6883,-10045.484
6884,-11968.052
6885,-8999.412
6886,-12899.466
6887,-9100.601
6888,-15499.354
6889,-13026.964
6890,-7603.0396
6891,-11325.656
6892,-10899.747
6893,-7059.605
6894,-3986.6064
6895,-12016.836
6896,-7088.426
6897,-7447.6494
6898,-11051.273
6899,-12023.999
6900,-12074.736
6901,-10336.267
6902,-14801.605
6903,-11781.247
6904,-9425.105
6905,-14831.108
6906,-8193.806
6907,-12077.985
6908,-2128.729
6909,-9924.536
6910,-5540.6533
6911,-7968.696
6912,-11503.338
6913,-7771.9136
6914,-9825.505
6915,-11903.514
6916,-11745.875
6917,-10762.857
6918,-11800.638
6919,-7856.252
6920,-13400.732
6921,-9158.497
6922,-11276.011
6923,-11727.75
6924,-8253.501
6925,-7467.405
6926,-7639.0103
6927,-12193.965
6928,-9516.59
6929,-7367.54
6930,-13814.368
6931,-11367.47
6932,-5894.1694
6933,-7399.0293
6934,-6640.3315
6935,-10246.144
6936,-13539.564
6937,-12977.304
6938,-9553.115
6939,-13236.589
6940,-14570.118
6941,-7818.6396
6942,-12246.447
6943,-15001.4375
6944,-6530.7114
6945,-6245.83
6946,-7543.562
6947,-11647.847
6948,-13069.734
6949,-11694.307
6950,-12903.795
6951,-6507.318
6952,-6614.3374
6953,-12428.389
6954,-9081.464
6955,-6895.798
6956,-11910.779
6957,-9069.33
6958,-11009.71
6959,-11653.721
6960,-9245.215
6961,-12507.661
6962,-8573.604
6963,-13590.73
6964,-8297.258
6965,-9842.954
6966,-7613.4937
6967,-11834.474
6968,-15247.828
6969,-11410.604
6970,-7545.5366
6971,-11630.086
6972,-10082.446
6973,-14075.022
6974,-12847.3955
6975,-5897.689
6976,-12569.832
6977,-9689.06
6978,-14102.321
6979,-11917.085
6980,-7827.452
6981,-12373.84
6982,-12661.08
6983,-5550.394
6984,-6749.527
6985,-10258.01
6986,-12148.5
6987,-7860.415
6988,-10729.821
6989,-5895.5737
6990,-11595.338
6991,-8644.568
6992,-6674.331
6993,-12266.595
6994,-8794.919
6995,-11684.853
6996,-10204.083
6997,-10096.175
6998,-8215.6455
6999,-10163.928
7000,-14065.093
7001,5289.3735
7002,-9533.746
7003,-8719.586
7004,-14867.686
7005,-11276.46
7006,-12562.585
7007,-14266.262
7008,-12664.989
7009,-13697.097
7010,-7170.53
7011,-12839.3545
7012,-8274.176
7013,-12138.044
7014,-124.00593
7015,-11777.892
7016,-12925.016
7017,-8432.541
7018,-9811.812
7019,-13138.312
7020,-5612.8823
7021,-14089.829
7022,-9331.131
7023,-13297.406
7024,-9578.96
7025,-12490.718
7026,-12395.081
7027,-11858.302
7028,-12680.256
7029,-8259.856
7030,-9874.411
7031,-10211.501
7032,-7551.5186
7033,-9901.199
7034,-7054.808
7035,-13003.333
7036,-8314.761
7037,-12234.215
7038,-12173.124
7039,-13463.855
7040,-12700.925
7041,-12789.003
7042,-8414.148
7043,-15597.504
7044,-11906.933
7045,-11890.449
7046,-8792.1875
7047,-8129.596
7048,-10831.107
7049,-10013.295
7050,-11718.691
7051,-9150.448
7052,-9384.921
7053,-7557.3853
7054,-14726.584
7055,-11889.295
7056,-13331.77
7057,-12248.909
7058,-9504.334
7059,-9199.422
7060,-9367.184
7061,-3976.7178
7062,-12905.882
7063,-11682.863
7064,-7714.348
7065,-8113.3257
7066,-10613.568
7067,-11680.304
7068,-12698.478
7069,-7780.3643
7070,-8520.794
7071,-11350.873
7072,-13808.522
7073,-12674.95
7074,-13028.2
7075,-8159.8374
7076,-9370.717
7077,-7458.385
7078,-11668.188
7079,-8213.057
7080,-6124.0786
7081,-6009.0786
7082,-3821.181
7083,-8299.239
7084,-10495.176
7085,-5537.761
7086,-10917.707
7087,-9648.233
7088,-9728.465
7089,-7234.2134
7090,-8619.897
7091,-10317.93
7092,-10701.422
7093,-11199.244
7094,-13048.589
7095,-10023.945
7096,-12289.135
7097,-12848.001
7098,-9544.561
7099,-6729.704
7100,-13905.228
7101,-9718.306
7102,-11038.444
7103,-5857.746
7104,-10120.499
7105,-12698.602
7106,-12967.7
7107,-5992.1787
7108,-13294.026
7109,-12979.152
7110,-9448.005
7111,-7611.874
7112,-9954.3545
7113,-10256.142
7114,-10486.08
7115,-9517.792
7116,-8237.706
7117,-9868.911
7118,-1115.015
7119,-6867.7056
7120,-6592.919
7121,-15258.198
7122,-11616.239
7123,-11271.035
7124,-9372.347
7125,-7762.533
7126,-9889.208
7127,-15812.531
7128,-6418.0996
7129,-12073.004
7130,-12394.329
7131,-10736.966
7132,-3770.1538
7133,-12484.249
7134,-8503.598
7135,-8814.445
7136,-9849.171
7137,-4378.4736
7138,-15424.644
7139,-11759.291
7140,-11231.567
7141,-2266.2285
7142,-5984.129
7143,-14724.881
7144,-13681.262
7145,-9755.475
7146,-9408.317
7147,-13288.177
7148,-10463.989
7149,3162.168
7150,-8087.0537
7151,-11433.8545
7152,-13126.574
7153,-8776.933
7154,-12770.742
7155,-2274.918
7156,-6726.112
7157,-7156.859
7158,-12731.03
7159,-6989.5117
7160,-7116.1904
7161,-11288.658
7162,-11632.014
7163,-12291.94
7164,-10926.164
7165,-12918.817
7166,-12345.723
7167,-9899.414
7168,-11415.965
7169,-11341.735
7170,2056.4172
7171,-13619.046
7172,-12187.08
7173,-13115.707
7174,-12315.629
7175,-6871.5103
7176,-13072.819
7177,-11858.899
7178,-12690.339
7179,-11216.605
7180,-9603.783
7181,-8494.437
7182,-11868.496
7183,-11986.391
7184,-5698.226
7185,-9245.709
7186,-8474.6875
7187,-11334.799
7188,-8623.357
7189,-12916.374
7190,-16050.215
7191,-12104.858
7192,-11944.522
7193,-10422.012
7194,-12982.801
7195,-13099.837
7196,-11085.194
7197,-6157.447
7198,-11986.265
7199,-9030.625
7200,-881.11145
7201,-13333.501
7202,-12826.105
7203,-12855.988
7204,-9515.524
7205,-7130.354
7206,-7151.257
7207,-11528.98
7208,-11905.764
7209,-10797.181
7210,-10759.637
7211,-6646.2305
7212,-12281.9
7213,-11709.234
7214,-10939.042
7215,-11512.467
7216,-10328.325
7217,-12303.57
7218,-9589.067
7219,-8358.813
7220,-12615.222
7221,-7677.5234
7222,-16452.668
7223,-11081.409
7224,-11721.748
7225,-9248.928
7226,-12656.519
7227,-12229.868
7228,-10939.904
7229,-12515.643
7230,-13269.557
7231,-12894.195
7232,-12792.306
7233,-8839.266
7234,-9983.181
7235,-10148.156
7236,-8444.257
7237,-13188.129
7238,-12594.482
7239,-13012.203
7240,-11966.618
7241,-12418.848
7242,-9501.252
7243,-4655.963
7244,-14339.096
7245,-6872.8906
7246,-11856.882
7247,423.37006
7248,-11251.054
7249,-7928.6807
7250,-11799.661
7251,-11339.5
7252,-10111.53
7253,-11955.906
7254,-10472.598
7255,-214.74168
7256,-7745.4155
7257,-9919.273
7258,-11413.885
7259,-11077.905
7260,-10606.089
7261,-10951.656
7262,-3912.981
7263,-8358.345
7264,-11593.64
7265,-10528.527
7266,-13453.351
7267,6514.836
7268,-8323.801
7269,-10183.865
7270,-7980.406
7271,-6993.3936
7272,-12177.547
7273,-12451.524
7274,-8351.491
7275,-9609.824
7276,-8793.38
7277,-8093.744
7278,-1548.1385
7279,-10083.62
7280,-11988.647
7281,-9557.215
7282,-10698.821
7283,-12840.068
7284,-13401.114
7285,-5333.6636
7286,-11429.579
7287,-16046.503
7288,-11403.597
7289,-11098.961
7290,-11263.628
7291,-9366.223
7292,-10343.247
7293,-5835.754
7294,-5611.354
7295,4895.418
7296,-5422.453
7297,-11542.406
7298,-12185.7295
7299,-14567.3955
7300,-8591.425
7301,-11499.766
7302,-9510.973
7303,-3580.9106
7304,-13008.674
7305,-12051.507
7306,-10885.573
7307,1966.4147
7308,-9899.198
7309,-13795.507
7310,-11276.838
7311,-9599.215
7312,-12204.394
7313,-14816.133
7314,-15372.599
7315,-14533.471
7316,-10740.449
7317,-11351.023
7318,-8443.785
7319,-10442.33
7320,-14425.727
7321,-14942.618
7322,-13720.519
7323,-15669.13
7324,-13318.587
7325,-13150.41
7326,-15633.072
7327,-13398.532
7328,-10719.223
7329,-15167.97
7330,-15802.63
7331,-12028.842
7332,-15134.735
7333,-12278.124
7334,-12849.395
7335,-15265.61
7336,-13252.371
7337,-10775.092
7338,-13090.203
7339,-10653.549
7340,-13541.365
7341,-13482.3545
7342,-15596.177
7343,-13955.274
7344,-16254.24
7345,-14080.857
7346,-12865.328
7347,-12377.987
7348,-14216.738
7349,-13515.62
7350,-10958.564
7351,-15162.723
7352,-13119.907
7353,-13147.543
7354,-14757.809
7355,-15447.563
7356,-14348.726
7357,-13410.076
7358,-15557.369
7359,-16555.428
7360,-16054.416
7361,-13585.867
7362,-14125.701
7363,-11760.162
7364,-12821.289
7365,-11031.027
7366,-11853.13
7367,-11642.1875
7368,-15962.798
7369,-12967.908
7370,-13733.901
7371,-11652.193
7372,-13125.103
7373,-14202.883
7374,-11613.417
7375,-12287.799
7376,-13140.055
7377,-12977.666
7378,-11666.776
7379,-12537.907
7380,-13017.746
7381,-16083.9375
7382,-11370.824
7383,-12223.615
7384,-13185.357
7385,-12909.648
7386,-13320.28
7387,-16224.351
7388,-13398.247
7389,-14490.011
7390,-13180.296
7391,-16567.309
7392,-15187.74
7393,-13080.343
7394,-15571.903
7395,-9583.44
7396,-13398.76
7397,-15682.498
7398,-15892.25
7399,-13068.47
7400,-12699.576
7401,-13016.753
7402,-10396.037
7403,-15888.807
7404,-13349.702
7405,-15911.048
7406,-15352.262
7407,-16466.393
7408,-13515.093
7409,-12120.721
7410,-15138.726
7411,-12180.447
7412,-15487.153
7413,-14287.431
7414,-13247.163
7415,-12179.262
7416,-14407.148
7417,-14142.724
7418,-15045.703
7419,-3191.786
7420,-13052.856
7421,-14874.297
7422,-12924.894
7423,-12780.086
7424,-14263.513
7425,-14173.084
7426,-15588.942
7427,-13263.488
7428,-12890.474
7429,-14827.949
7430,-15330.025
7431,-15097.764
7432,-14903.242
7433,-4375.473
7434,-12104.966
7435,-13636.725
7436,-14309.755
7437,-14533.081
7438,-15318.798
7439,-11769.265
7440,-14058.285
7441,-13842.279
7442,-13178.815
7443,-13396.761
7444,-12205.301
7445,-15839.642
7446,-14115.687
7447,-15869.725
7448,-16265.334
7449,-14212.853
7450,-10821.112
7451,-15673.791
7452,-15015.661
7453,-13485.964
7454,-11714.752
7455,-12006.438
7456,-13088.134
7457,-4081.3206
7458,-13046.023
7459,-13248.486
7460,-16094.0
7461,-13072.421
7462,-14719.96
7463,-14677.749
7464,-12712.86
7465,-12233.759
7466,-12747.849
7467,-10852.85
7468,-15257.217
7469,-15807.537
7470,-13513.282
7471,-11809.526
7472,-11771.673
7473,-11689.572
7474,-12507.758
7475,-15922.91
7476,-16179.57
7477,-12785.164
7478,-13193.942
7479,-12637.128
7480,-15617.447
7481,-16177.869
7482,-13020.774
7483,-12036.97
7484,-13330.483
7485,-11895.472
7486,-6049.4727
7487,-13047.118
7488,-14211.489
7489,-12035.1875
7490,-13869.418
7491,-8172.8857
7492,-14161.404
7493,-13813.202
7494,-16111.017
7495,-13634.839
7496,-13455.4
7497,-15855.576
7498,-11507.7705
7499,-12724.44
7500,-13116.354
7501,-13072.067
7502,-10422.045
7503,-14164.429
7504,-13339.069
7505,-12539.188
7506,-12843.758
7507,-10404.738
7508,-11556.343
7509,-12752.593
7510,-12910.055
7511,-10670.008
7512,-11507.077
7513,-10444.279
7514,-12548.954
7515,-710.6063
7516,-11802.605
7517,-14936.371
7518,-12521.437
7519,-15447.595
7520,-16068.135
7521,-15676.464
7522,-15557.8
7523,-16032.844
7524,-12690.5205
7525,-13461.392
7526,-16214.327
7527,-11649.237
7528,-12598.199
7529,-13250.963
7530,-14404.828
7531,-11495.888
7532,-12781.925
7533,-11597.875
7534,-12558.675
7535,-12896.61
7536,-13391.81
7537,-13027.013
7538,-12401.731
7539,-11858.138
7540,-11797.712
7541,-13314.897
7542,-14457.088
7543,-12924.275
7544,-15951.627
7545,-10904.642
7546,-11603.447
7547,-12653.446
7548,-11662.313
7549,-8612.513
7550,-12984.575
7551,-12850.063
7552,-13099.3125
7553,-13610.977
7554,-10973.224
7555,-15616.601
7556,-13452.713
7557,-11388.209
7558,-14254.599
7559,-13026.593
7560,-13266.793
7561,-13432.088
7562,-14096.148
7563,-13547.714
7564,-15060.826
7565,-3083.9382
7566,-14089.185
7567,-11662.374
7568,-15337.237
7569,-10790.959
7570,-11706.981
7571,-16305.895
7572,-14700.985
7573,-12526.619
7574,-11486.482
7575,-13435.3955
7576,-15726.883
7577,-11084.41
7578,-13235.607
7579,-16014.341
7580,-14047.012
7581,-13054.236
7582,-12058.169
7583,-13304.647
7584,-15798.365
7585,-12255.444
7586,-13320.852
7587,-13184.165
7588,-14899.432
7589,-13563.129
7590,-12829.1
7591,-13388.308
7592,-10492.426
7593,-16132.714
7594,-14866.637
7595,-12789.532
7596,-12328.593
7597,-13470.312
7598,-12779.091
7599,-13325.6
7600,-13335.078
7601,-13218.6
7602,-13002.32
7603,-13755.679
7604,-13356.792
7605,-13221.077
7606,-14579.872
7607,-12950.337
7608,-16175.068
7609,-12659.468
7610,-13212.9
7611,-16371.281
7612,-15117.392
7613,-10373.892
7614,-11913.496
7615,-15476.718
7616,-12153.916
7617,-14967.942
7618,-14358.223
7619,-15380.532
7620,-16029.409
7621,-11800.7705
7622,-14392.736
7623,-15144.277
7624,-14262.704
7625,-16149.954
7626,-13440.045
7627,-13357.47
7628,-13860.6455
7629,-12994.57
7630,-13524.516
7631,-12892.968
7632,-12518.802
7633,-16730.408
7634,-16067.332
7635,-12463.784
7636,-11516.932
7637,-16087.343
7638,-10466.755
7639,-15188.414
7640,-12584.724
7641,-13106.12
7642,-15044.256
7643,-11612.204
7644,-16208.005
7645,-12564.84
7646,-15798.24
7647,-11799.373
7648,-14619.729
7649,-13456.864
7650,-15183.788
7651,-13486.123
7652,-12612.502
7653,-13317.329
7654,-12229.205
